target_id	length	eff_length	est_counts	tpm
Solyc11g028080.2.1	685	506	12	13.3903
Solyc03g032030.3.1	1722	1543	8	2.9274
Solyc06g053950.2.1	645	466	24	29.0793
Solyc12g009050.2.1	2268	2089	5	1.35142
Solyc09g015100.3.1	446	267	0	0
Solyc08g061740.2.1	261	82.002	0	0
Solyc07g008020.3.1	817	638	0	0
Solyc07g005470.3.1	2223	2044	2	0.552469
Solyc12g042880.2.1	1074	895	101	63.7172
Solyc07g066275.1.1	1327	1148	19.7082	9.6931
Solyc01g017410.2.1	501	322	0	0
Solyc02g014490.3.1	2997	2818	9	1.80327
Solyc07g014585.1.1	1067	888	0	0
Solyc08g059780.2.1	1452	1273	1	0.443537
Solyc02g080590.3.1	821	642	34	29.9021
Solyc01g066580.2.1	135	7.48819	0	0
Solyc02g089930.3.1	2658	2479	78	17.7655
Solyc04g081560.3.1	2712	2533	0	0
Solyc12g010740.2.1	949	770	20	14.6655
Solyc09g030420.3.1	357	178	0	0
Solyc09g056430.3.1	1825	1646	262	89.8732
Solyc07g009280.3.1	518	339	0	0
Solyc07g032670.2.1	1243	1064	0	0
Solyc04g018000.2.1	1215	1036	0	0
Solyc01g057490.3.1	442	263	0	0
Solyc04g006990.3.1	1321	1142	1	0.494416
Solyc04g009900.3.1	1390	1211	72.4278	33.7691
Solyc02g021063.1.1	1655	1476	11.9676	4.57802
Solyc04g072470.3.1	508	329	1	1.71618
Solyc06g082020.3.1	489	310	0	0
Solyc11g072800.2.1	4144	3965	8	1.13921
Solyc08g080110.3.1	2880	2701	79	16.5143
Solyc08g074680.2.1	5534	5355	0	0
Solyc00g005850.2.1	566	387	0	0
Solyc12g009745.1.1	2898	2719	0	0
Solyc10g008210.3.1	4197	4018	0	0
Solyc06g072480.1.1	516	337	0	0
Solyc09g057715.1.1	519	340	0	0
Solyc05g015710.3.1	1126	947	211	125.803
Solyc12g097070.2.1	1320	1141	8	3.95879
Solyc12g019340.1.1	183	17.7996	0	0
Solyc05g006260.1.1	183	17.7996	0	0
Solyc01g067380.3.1	1781	1602	162	57.0967
Solyc12g042120.2.1	508	329	0	0
Solyc07g006800.1.1	1362	1183	0	0
Solyc09g009280.1.1	885	706	0	0
Solyc06g005070.2.1	2155	1976	0	0
Solyc11g066760.2.1	2304	2125	22	5.84551
Solyc06g071540.3.1	3375	3196	0	0
Solyc09g065150.1.1	150	9.35544	0	0
Solyc10g081230.2.1	1185	1006	0.810097	0.454672
Solyc01g106390.3.1	2020	1841	98	30.056
Solyc09g007080.3.1	5868	5689	81.93	8.1314
Solyc11g066500.2.1	3576	3397	230	38.2288
Solyc01g102637.1.1	282	103	0	0
Solyc03g060510.3.1	1738	1559	11	3.98387
Solyc11g066460.1.1	651	472	39	46.6532
Solyc06g082800.3.1	1406	1227	33	15.1855
Solyc01g105290.3.1	1594	1415	55	21.9465
Solyc08g062965.1.1	528	349	0	0
Solyc03g058900.2.1	501	322	0	0
Solyc11g011542.1.1	477	298	0	0
Solyc03g007860.1.1	558	379	8	11.9182
Solyc06g048620.3.1	4542	4363	3	0.388235
Solyc03g006490.3.1	1155	976	21	12.1486
Solyc11g017373.1.1	738	559	0	0
Solyc09g060100.3.1	5908	5729	14.1781	1.39733
Solyc03g006950.2.1	2238	2059	0	0
Solyc03g114300.3.1	2676	2497	7	1.58284
Solyc02g011755.1.1	321	142	0	0
Solyc11g010105.1.1	741	562	45	45.21
Solyc09g092080.3.1	862	683	76.503	63.2436
Solyc05g055160.3.1	2243	2064	36769	10058.4
Solyc06g053780.3.1	2021	1842	36	11.035
Solyc07g055920.3.1	1156	977	408	235.789
Solyc02g062040.3.1	1448	1269	73	32.4803
Solyc05g046390.3.1	754	575	62	60.8811
Solyc09g042300.2.1	2512	2333	0	0
Solyc03g044600.2.1	1206	1027	3	1.64934
Solyc11g067270.1.1	1293	1114	0	0
Solyc09g083370.3.1	1089	910	0	0
Solyc09g018235.1.1	789	610	0	0
Solyc03g115845.1.1	300	121	1	4.66631
Solyc07g065280.3.1	693	514	214	235.076
Solyc10g018885.1.1	357	178	15	47.5806
Solyc10g051050.2.1	2773	2594	1	0.217665
Solyc03g007680.3.1	1191	1012	62	34.5915
Solyc03g115800.1.1	1281	1102	1	0.512362
Solyc05g005910.3.1	1815	1636	0	0
Solyc07g032300.1.1	213	36.0583	0	0
Solyc01g091860.3.1	3645	3466	57.994	9.44741
Solyc12g098660.2.1	1485	1306	2	0.86466
Solyc04g057890.3.1	4289	4110	53.0517	7.28813
Solyc06g008960.3.1	4420	4241	138	18.3725
Solyc02g030520.1.1	69	3.93736	0	0
Solyc10g044967.1.1	720	541	0	0
Solyc07g026705.1.1	641	462	0	0
Solyc07g039384.1.1	453	274	0	0
Solyc08g005440.3.1	3192	3013	15	2.81093
Solyc01g005610.3.1	1068	889	0	0
Solyc04g050345.1.1	390	211	0	0
Solyc10g086290.2.1	1363	1184	5	2.38439
Solyc12g035860.1.1	315	136	0	0
Solyc05g016473.1.1	3230	3051	0	0
Solyc02g088954.1.1	675	496	5.44868	6.20253
Solyc08g082330.3.1	484	305	1	1.85122
Solyc05g026050.3.1	1505	1326	259	110.285
Solyc10g050630.1.1	315	136	0	0
Solyc07g039540.1.1	246	67.0317	0	0
Solyc01g096185.1.1	435	256	3	6.61668
Solyc07g021740.2.1	811	632	0	0
Solyc02g062375.1.1	3217	3038	182	33.8253
Solyc12g009620.2.1	1820	1641	67	23.0529
Solyc05g012170.2.1	783	604	0	0
Solyc01g103803.1.1	699	520	0	0
Solyc12g087900.2.1	1377	1198	0	0
Solyc09g090660.3.1	2092	1913	594.475	175.46
Solyc02g081700.1.1	747	568	263	261.436
Solyc08g079580.1.1	447	268	0	0
Solyc04g057880.3.1	6172	5993	58.9483	5.55374
Solyc05g021090.3.1	1542	1363	1.0452	0.432975
Solyc06g082000.3.1	2271	2092	0	0
Solyc11g045540.1.1	447	268	0	0
Solyc10g084360.1.1	165	12.1958	0	0
Solyc03g062745.1.1	441	262	0	0
Solyc04g050550.2.1	2358	2179	14	3.62768
Solyc05g024454.1.1	521	342	0	0
Solyc09g016957.1.1	339	160	0	0
Solyc09g060170.1.1	1035	856	0	0
Solyc05g055790.3.1	2662	2483	13.0035	2.95694
Solyc01g096255.1.1	405	226	1.44811	3.61785
Solyc05g054170.3.1	4313	4134	121	16.5262
Solyc01g005730.3.1	3708	3529	0	0
Solyc10g018355.1.1	780	601	0	0
Solyc08g076830.1.1	1026	847	0	0
Solyc10g045040.1.1	225	46.6066	0	0
Solyc03g081203.1.1	183	17.7996	0	0
Solyc02g085700.2.1	2892	2713	72	14.9845
Solyc12g008580.2.1	2991	2812	14	2.81107
Solyc08g014290.1.1	1188	1009	42	23.5026
Solyc01g102970.3.1	2799	2620	104	22.4125
Solyc08g044540.1.1	225	46.6066	0	0
Solyc06g060270.3.1	3396	3217	22	3.86127
Solyc06g072570.3.1	1211	1032	145	79.3317
Solyc01g109070.2.1	616	437	17	21.9647
Solyc05g041900.1.1	285	106	0	0
Solyc01g010050.3.1	1875	1696	176.667	58.8149
Solyc08g061450.2.1	1512	1333	4	1.69429
Solyc10g055740.2.1	1711	1532	0	0
Solyc01g086900.3.1	3177	2998	31	5.83833
Solyc11g007120.2.1	1251	1072	101	53.1968
Solyc01g104448.1.1	516	337	0	0
Solyc01g060410.3.1	279	100	0	0
Solyc02g080470.3.1	3187	3008	96	18.0199
Solyc08g045760.1.1	261	82.002	0	0
Solyc11g008720.2.1	2785	2606	157	34.016
Solyc05g051840.1.1	1134	955	122	72.1298
Solyc02g084550.3.1	1100	921	54	33.1049
Solyc04g017965.1.1	300	121	0	0
Solyc07g045250.1.1	213	36.0583	38	595.027
Solyc02g092420.3.1	2392	2213	14	3.57195
Solyc10g055650.2.1	3037	2858	150	29.6338
Solyc07g007290.1.1	1572	1393	0	0
Solyc06g068930.2.1	1137	958	0	0
Solyc05g009050.3.1	4077	3898	20	2.89699
Solyc04g054730.3.1	2506	2327	15	3.6396
Solyc03g034201.1.1	498	319	0	0
Solyc06g007165.1.1	2062	1883	0	0
Solyc03g013630.3.1	2749	2570	28	6.15153
Solyc03g112200.1.1	756	577	6	5.8713
Solyc02g083630.3.1	2225	2046	2	0.551929
Solyc02g092810.3.1	868	689	2	1.63896
Solyc10g082060.1.1	759	580	0	0
Solyc01g087570.2.1	548	369	7	10.711
Solyc09g063140.3.1	2272	2093	251.271	67.7846
Solyc01g060210.3.1	456	277	0	0
Solyc02g069515.1.1	1210	1031	18	9.85763
Solyc02g070210.3.1	1637	1458	2	0.774517
Solyc09g008950.1.1	828	649	0	0
Solyc03g116390.3.1	617	438	0	0
Solyc06g071340.1.1	96	4.87155	0	0
Solyc11g017470.2.1	1385	1206	996	466.306
Solyc02g030630.1.1	921	742	0	0
Solyc08g083175.1.1	396	217	0	0
Solyc08g048250.3.1	1857	1678	1	0.336486
Solyc12g032937.1.1	345	166	0	0
Solyc09g009190.3.1	2730	2551	106	23.4614
Solyc12g006870.2.1	1232	1053	94	50.4032
Solyc07g008350.3.1	1670	1491	86	32.5671
Solyc08g068640.3.1	5247	5068	3.79493	0.42279
Solyc02g021520.1.1	279	100	0	0
Solyc09g007250.3.1	1648	1469	444	170.655
Solyc12g087870.2.1	1737	1558	1	0.362402
Solyc03g058213.1.1	309	130	0	0
Solyc02g079280.3.1	1274	1095	24	12.3753
Solyc08g008630.3.1	1303	1124	103	51.7404
Solyc06g005310.3.1	1358	1179	3	1.4367
Solyc12g049120.2.1	1332	1153	0	0
Solyc09g072940.2.1	858	679	0	0
Solyc08g075540.3.1	2634	2455	219	50.3676
Solyc09g091510.3.1	1452	1273	735	326
Solyc04g016177.1.1	1251	1072	3	1.5801
Solyc03g120050.3.1	1594	1415	30	11.9708
Solyc05g018453.1.1	867	688	0	0
Solyc07g065320.3.1	4946	4767	8	0.947553
Solyc05g013560.3.1	448	269	0	0
Solyc01g108380.2.1	1059	880	0	0
Solyc06g035943.1.1	780	601	0	0
Solyc08g006251.1.1	678	499	0	0
Solyc05g025810.3.1	1306	1127	0	0
Solyc03g115350.2.1	507	328	0	0
Solyc12g011190.2.1	1418	1239	14	6.37992
Solyc11g071423.1.1	2259	2080	13.4027	3.63822
Solyc10g045555.1.1	393	214	2	5.27685
Solyc08g080585.1.1	714	535	0.00248075	0.00261811
Solyc02g005115.1.1	550	371	0	0
Solyc02g086660.3.1	3546	3367	106.707	17.894
Solyc04g070987.1.1	535	356	2.64996	4.20288
Solyc03g096193.1.1	399	220	0	0
Solyc10g074520.2.1	1668	1489	55	20.8558
Solyc02g065360.3.1	2862	2683	27	5.68201
Solyc01g020570.2.1	1065	886	0	0
Solyc02g076790.3.1	1037	858	15	9.87103
Solyc03g080115.1.1	945	766	0	0
Solyc03g005470.3.1	839	660	140	119.769
Solyc05g047540.3.1	4664	4485	57.0559	7.18285
Solyc11g020471.1.1	882	703	0	0
Solyc05g005770.3.1	1621	1442	120	46.9867
Solyc03g044420.2.1	1271	1092	13	6.7217
Solyc06g072135.1.1	1409	1230	3	1.37713
Solyc04g054760.3.1	876	697	14	11.3411
Solyc05g014177.1.1	448	269	0	0
Solyc03g111705.1.1	792	613	0	0
Solyc07g015850.1.1	507	328	0	0
Solyc03g063290.3.1	850	671	9	7.57318
Solyc09g020190.3.1	2061	1882	131	39.3016
Solyc11g008340.2.1	3580	3401	216	35.8596
Solyc12g019777.1.1	477	298	0	0
Solyc09g082740.1.1	288	109	0	0
Solyc03g051820.1.1	411	232	0	0
Solyc01g108820.1.1	768	589	0	0
Solyc09g008917.1.1	192	21.9418	0	0
Solyc11g072320.2.1	4765	4586	1195.89	147.237
Solyc03g112770.3.1	871	692	151	123.205
Solyc04g054430.2.1	1054	875	0	0
Solyc10g052660.2.1	600	421	412.903	553.763
Solyc04g083160.2.1	2894	2715	4	0.831857
Solyc02g088510.3.1	1452	1273	6	2.66122
Solyc02g086920.2.1	2778	2599	0	0
Solyc04g039830.2.1	636	457	0	0
Solyc08g062387.1.1	405	226	0	0
Solyc03g117720.3.1	1465	1286	13	5.7077
Solyc04g074165.1.1	420	241	3	7.0285
Solyc07g063080.3.1	2851	2672	0	0
Solyc11g062195.1.1	489	310	0	0
Solyc07g062020.2.1	849	670	0	0
Solyc04g050823.1.1	585	406	0	0
Solyc01g108080.3.1	384	205	0	0
Solyc08g066460.2.1	935	756	0	0
Solyc08g006000.3.1	1005	826	54	36.9124
Solyc03g007825.1.1	885	706	35.9143	28.7224
Solyc03g031655.1.1	882	703	53.1502	42.6882
Solyc09g066400.2.1	1555	1376	18.4785	7.58238
Solyc01g091800.3.1	1494	1315	35	15.028
Solyc06g054690.3.1	2403	2224	74	18.7869
Solyc12g056673.1.1	810	631	0	0
Solyc09g065250.2.1	962	783	0	0
Solyc04g049485.1.1	625	446	0	0
Solyc09g084460.3.1	645	466	191.85	232.453
Solyc02g067925.1.1	7689	7510	19.6597	1.47807
Solyc12g006750.1.1	252	73.0112	0	0
Solyc03g122240.3.1	3244	3065	23	4.23697
Solyc01g109550.2.1	978	799	2	1.41332
Solyc06g007920.2.1	490	311	0	0
Solyc01g109780.3.1	2980	2801	91.7467	18.4942
Solyc06g008460.2.1	390	211	7.55401	20.2141
Solyc06g011460.1.1	600	421	0	0
Solyc01g081630.3.1	2503	2324	11	2.67248
Solyc09g011040.1.1	1290	1111	9	4.5739
Solyc01g080080.3.1	1806	1627	123	42.6851
Solyc10g081420.2.1	6066	5887	1.21577	0.116605
Solyc06g005780.1.1	357	178	0	0
Solyc01g094080.3.1	2132	1953	0	0
Solyc06g069570.3.1	1494	1315	64.5994	27.7371
Solyc01g104590.3.1	2202	2023	1395	389.347
Solyc02g067510.3.1	922	743	0	0
Solyc12g062920.2.1	195	23.5677	0	0
Solyc12g007050.1.1	198	25.324	0	0
Solyc03g026413.1.1	183	17.7996	0	0
Solyc09g064220.2.1	438	259	0	0
Solyc12g038970.2.1	2016	1837	165	50.7146
Solyc07g032745.1.1	1125	946	0	0
Solyc02g078430.3.1	795	616	0	0
Solyc10g054040.2.1	1864	1685	2	0.670176
Solyc03g121770.2.1	2064	1885	0	0
Solyc09g072870.3.1	1463	1284	336	147.752
Solyc03g063690.1.1	1791	1612	16	5.6042
Solyc11g067200.2.1	4337	4158	242	32.8617
Solyc09g055900.3.1	1694	1515	0	0
Solyc01g105230.3.1	7135	6956	486.607	39.4982
Solyc03g120475.1.1	919	740	1	0.763004
Solyc08g007950.3.1	3366	3187	185	32.7754
Solyc06g050185.1.1	204	29.2345	0	0
Solyc04g016060.1.1	846	667	0	0
Solyc02g062170.3.1	1014	835	0	0
Solyc08g076500.3.1	207	31.3862	0	0
Solyc08g066190.2.1	2450	2271	9.18259	2.283
Solyc09g007320.3.1	2220	2041	111.953	30.9707
Solyc05g012550.3.1	1211	1032	2.04491	1.1188
Solyc06g073033.1.1	438	259	0	0
Solyc02g090135.1.1	2374	2195	4	1.02893
Solyc06g051060.3.1	1647	1468	0	0
Solyc03g007500.3.1	2046	1867	28.4444	8.60224
Solyc07g042093.1.1	654	475	0	0
Solyc06g076130.3.1	5236	5057	71	7.92727
Solyc06g076910.2.1	6763	6584	0	0
Solyc12g013870.2.1	1226	1047	69	37.2101
Solyc02g081570.3.1	2085	1906	0	0
Solyc07g005740.1.1	1431	1252	5	2.25488
Solyc02g086850.2.1	2888	2709	0	0
Solyc11g011130.2.1	1870	1691	57	19.0322
Solyc03g118660.3.1	1672	1493	38	14.3708
Solyc05g009890.1.1	1362	1183	0	0
Solyc02g030220.1.1	1017	838	3	2.02132
Solyc02g069547.1.1	744	565	0	0
Solyc09g008940.3.1	1682	1503	14	5.2593
Solyc05g006323.1.1	1341	1162	272	132.166
Solyc01g100590.3.1	1474	1295	112	48.8323
Solyc11g068810.2.1	709	530	29	30.8945
Solyc10g047480.1.1	1443	1264	0	0
Solyc01g086970.3.1	585	406	742	1031.9
Solyc02g069730.3.1	1243	1064	3.00378	1.59399
Solyc09g055235.1.1	561	382	0	0
Solyc07g025120.1.1	234	55.1953	0	0
Solyc09g097865.1.1	3472	3293	1	0.171462
Solyc06g073100.3.1	1203	1024	0	0
Solyc10g080045.1.1	1790	1611	53	18.5754
Solyc06g060970.2.1	6163	5984	12.891	1.21634
Solyc06g066470.3.1	240	61.0822	1	9.24365
Solyc03g025340.1.1	1050	871	47	30.4676
Solyc02g091570.1.1	1125	946	0	0
Solyc03g118120.3.1	830	651	5	4.33658
Solyc12g013480.2.1	197	24.7239	0	0
Solyc02g068620.1.1	375	196	0	0
Solyc03g082975.1.1	456	277	51.0535	104.065
Solyc12g089293.1.1	768	589	0	0
Solyc12g096130.2.1	84	4.40283	0	0
Solyc01g080530.3.1	1352	1173	55	26.4742
Solyc05g014980.3.1	1193	1014	30	16.7048
Solyc04g024340.3.1	972	793	17	12.1041
Solyc03g081290.1.1	297	118	0	0
Solyc02g069230.3.1	4256	4077	236	32.6836
Solyc12g099420.2.1	2427	2248	44	11.0513
Solyc02g030185.1.1	1050	871	0	0
Solyc11g012840.2.1	1311	1132	51.8309	25.8524
Solyc09g098470.2.1	2529	2350	0	0
Solyc08g006290.2.1	798	619	0	0
Solyc03g005730.3.1	1807	1628	309	107.167
Solyc02g083130.3.1	1482	1303	3	1.29998
Solyc03g025860.3.1	1991	1812	0	0
Solyc04g005030.3.1	2062	1883	323	96.8525
Solyc01g073940.3.1	2300	2121	113	30.0813
Solyc08g062700.3.1	2066	1887	96	28.7249
Solyc06g084170.3.1	406	227	6.73375	16.749
Solyc11g050810.1.1	720	541	0	0
Solyc03g083385.1.1	372	193	0	0
Solyc09g066495.1.1	479	300	17.6229	33.1676
Solyc06g008150.3.1	2569	2390	111	26.2231
Solyc09g075560.1.1	1104	925	33	20.1433
Solyc01g103945.1.1	303	124	0	0
Solyc05g053715.1.1	243	64.0516	0	0
Solyc01g067360.3.1	1402	1223	2	0.923341
Solyc08g041660.1.1	192	21.9418	0	0
Solyc07g065970.2.1	828	649	16	13.9198
Solyc06g072550.3.1	925	746	1	0.756867
Solyc12g015750.1.1	468	289	0	0
Solyc06g043034.1.1	1068	889	0	0
Solyc01g109710.3.1	1132	953	267	158.189
Solyc04g081165.1.1	215	37.7159	0	0
Solyc07g041440.2.1	333	154	0	0
Solyc10g078350.2.1	3533	3354	22.8494	3.84653
Solyc05g016710.2.1	675	496	0	0
Solyc05g049915.1.1	680	501	0	0
Solyc06g010025.1.1	465	286	0	0
Solyc10g085490.2.1	1688	1509	16	5.98672
