target_id	length	eff_length	est_counts	tpm
Solyc03g118770.3.1	1385	1206	6	2.29224
Solyc07g024015.1.1	8967	8788	1.00007	0.0524317
Solyc07g009360.2.1	363	184	0	0
Solyc03g082950.3.1	878	699	0	0
Solyc11g022440.2.1	258	79.0036	0	0
Solyc03g019970.3.1	1779	1600	1	0.287962
Solyc01g006790.2.1	731	552	225	187.802
Solyc05g018220.2.1	558	379	0	0
Solyc01g107220.2.1	1167	988	0	0
Solyc05g051340.2.1	2629	2450	6	1.12834
Solyc09g075840.3.1	328	149	0	0
Solyc03g058370.2.1	1017	838	0	0
Solyc05g007250.3.1	1074	895	77.3927	39.8412
Solyc04g048980.3.1	553	374	0	0
Solyc01g011091.1.1	8096	7917	13.5964	0.791261
Solyc04g051680.3.1	2052	1873	8	1.96792
Solyc04g082200.2.1	1157	978	11169	5261.76
Solyc11g044632.1.1	686	507	0	0
Solyc06g007430.2.1	2112	1933	229	54.5833
Solyc08g036560.2.1	741	562	4	3.27929
Solyc01g090340.2.1	988	809	0	0
Solyc08g076720.3.1	4114	3935	47	5.50312
Solyc02g068930.3.1	1005	826	8	4.46237
Solyc01g095170.2.1	922	743	23	14.2625
Solyc07g018400.3.1	174	14.6185	0	0
Solyc07g006300.3.1	2508	2329	940	185.958
Solyc09g072910.2.1	1314	1135	0	0
Solyc08g075320.3.1	2532	2353	81.0179	15.8641
Solyc03g044273.1.1	5441	5262	15	1.3134
Solyc09g005730.3.1	735	556	40	33.1468
Solyc04g079830.2.1	2469	2290	47	9.45623
Solyc07g041820.2.1	3138	2959	4	0.622832
Solyc01g044510.2.1	547	368	0	0
Solyc03g071853.1.1	894	715	0	0
Solyc01g095070.3.1	869	690	878	586.275
Solyc06g007890.3.1	568	389	0	0
Solyc09g055610.2.1	105	5.29865	0	0
Solyc04g009590.3.1	568	389	0	0
Solyc02g077240.3.1	2165	1986	121	28.0713
Solyc03g083100.3.1	1862	1683	26	7.11779
Solyc08g006645.1.1	406	227	0	0
Solyc04g007825.1.1	1329	1150	22.0296	8.82602
Solyc03g044060.3.1	3067	2888	3	0.478608
Solyc06g008980.3.1	1496	1317	6	2.09904
Solyc10g050757.1.1	1464	1285	0	0
Solyc01g094710.2.1	359	180	0	0
Solyc05g017830.2.1	232	53.2554	0	0
Solyc11g027940.2.1	462	283	0	0
Solyc03g034130.3.1	840	661	0	0
Solyc04g011990.2.1	3364	3185	0	0
Solyc07g017560.3.1	2822	2643	1810	315.528
Solyc01g005380.2.1	1818	1639	12.6019	3.54254
Solyc12g005820.2.1	826	647	10	7.12117
Solyc03g116170.3.1	1234	1055	29	12.6649
Solyc04g016010.3.1	2019	1840	14	3.50563
Solyc12g098590.2.1	2992	2813	24	3.93095
Solyc03g082575.1.1	2097	1918	82.011	19.7006
Solyc09g020070.2.1	1401	1222	0	0
Solyc07g017330.2.1	730	551	0	0
Solyc01g021700.2.1	1146	967	0	0
Solyc09g055550.3.1	1685	1506	0	0
Solyc01g014537.1.1	654	475	1	0.969979
Solyc03g098750.3.1	1586	1407	734	240.358
Solyc06g054230.3.1	1995	1816	0	0
Solyc09g010340.2.1	1272	1093	0	0
Solyc06g043140.3.1	1035	856	0	0
Solyc03g034165.1.1	1203	1024	0	0
Solyc01g012640.2.1	561	382	0	0
Solyc05g023660.2.1	1239	1060	0	0
Solyc11g008140.2.1	1826	1647	1	0.279745
Solyc02g062930.3.1	1567	1388	9	2.98751
Solyc08g066400.2.1	953	774	0	0
Solyc10g036690.2.1	93	4.74468	0	0
Solyc09g011710.3.1	939	760	243	147.316
Solyc12g096860.2.1	2683	2504	2	0.368003
Solyc02g063040.3.1	1276	1097	10	4.2
Solyc06g076840.2.1	2830	2651	0	0
Solyc01g056940.2.1	756	577	165	131.754
Solyc06g054620.3.1	855	676	3	2.0447
Solyc01g056270.2.1	701	522	0	0
Solyc01g020230.3.1	2531	2352	4.4671	0.875073
Solyc01g014107.1.1	766	587	0	0
Solyc06g052140.2.1	885	706	0	0
Solyc05g052990.3.1	658	479	7	6.73315
Solyc06g033810.2.1	609	430	0	0
Solyc01g009690.2.1	2586	2407	2	0.382833
Solyc02g078420.2.1	309	130	3	10.6325
Solyc07g041240.2.1	468	289	0	0
Solyc12g038770.2.1	729	550	0	0
Solyc06g052080.3.1	2780	2601	84	14.8797
Solyc11g020740.2.1	90	4.62459	0	0
Solyc01g014180.3.1	976	797	402	232.393
Solyc12g038350.2.1	872	693	0	0
Solyc03g031650.3.1	738	559	29	23.9024
Solyc11g072410.2.1	2582	2403	15.6296	2.99675
Solyc06g008100.3.1	663	484	10	9.51942
Solyc09g083445.1.1	618	439	2	2.09904
Solyc06g064740.3.1	358	179	0	0
Solyc02g062260.2.1	226	47.5399	0	0
Solyc11g006650.2.1	2753	2574	17	3.04296
Solyc10g008330.3.1	689	510	0	0
Solyc10g036640.2.1	240	61.0822	0	0
Solyc11g063580.2.1	291	112	0	0
Solyc01g111080.3.1	23222	23043	82.045	1.64047
Solyc04g071540.3.1	3007	2828	14	2.28089
Solyc12g062470.2.1	485	306	0	0
Solyc06g050840.3.1	977	798	0	0
Solyc10g009530.3.1	1365	1186	0	0
Solyc07g052480.3.1	3041	2862	1160.75	186.864
Solyc01g008410.2.1	2163	1984	3.20432	0.744133
Solyc11g072650.2.1	1699	1520	0	0
Solyc01g101080.2.1	666	487	0	0
Solyc06g011490.3.1	1249	1070	4029	1734.88
Solyc09g020130.3.1	1655	1476	95.4663	29.8002
Solyc11g012600.2.1	1028	849	13.9948	7.59475
Solyc03g096645.1.1	4058	3879	0.0098418	0.00116899
Solyc02g070420.2.1	1007	828	6	3.33869
Solyc01g090710.3.1	1946	1767	11	2.86822
Solyc05g013230.2.1	342	163	0	0
Solyc11g028080.2.1	685	506	7	6.37387
Solyc03g032030.3.1	1722	1543	1	0.2986
Solyc06g053950.2.1	645	466	4	3.95485
Solyc12g009050.2.1	2268	2089	4.18579	0.923197
Solyc09g015100.3.1	446	267	0	0
Solyc08g061740.2.1	261	82.002	0	0
Solyc07g008020.3.1	817	638	29	20.9427
Solyc07g005470.3.1	2223	2044	51	11.496
Solyc12g042880.2.1	1074	895	35	18.0178
Solyc07g066275.1.1	1327	1148	19.7082	7.9097
Solyc01g017410.2.1	501	322	0	0
Solyc02g014490.3.1	2997	2818	506.421	82.7994
Solyc07g014585.1.1	1067	888	0	0
Solyc08g059780.2.1	1452	1273	11	3.98126
Solyc02g080590.3.1	821	642	50	35.8832
Solyc01g066580.2.1	135	7.48819	0	0
Solyc02g089930.3.1	2658	2479	103	19.1433
Solyc04g081560.3.1	2712	2533	2	0.36379
Solyc12g010740.2.1	949	770	3	1.79509
Solyc09g030420.3.1	357	178	0	0
Solyc09g056430.3.1	1825	1646	5	1.39957
Solyc07g009280.3.1	518	339	0	0
Solyc07g032670.2.1	1243	1064	0	0
Solyc04g018000.2.1	1215	1036	0	0
Solyc01g057490.3.1	442	263	0	0
Solyc04g006990.3.1	1321	1142	31	12.5069
Solyc04g009900.3.1	1390	1211	156.369	59.4925
Solyc02g021063.1.1	1655	1476	9.96876	3.11179
Solyc04g072470.3.1	508	329	0	0
Solyc06g082020.3.1	489	310	0	0
Solyc11g072800.2.1	4144	3965	349	40.5544
Solyc08g080110.3.1	2880	2701	54	9.21139
Solyc08g074680.2.1	5534	5355	78.7673	6.77707
Solyc00g005850.2.1	566	387	0	0
Solyc12g009745.1.1	2898	2719	0.5	0.084726
Solyc10g008210.3.1	4197	4018	2	0.229338
Solyc06g072480.1.1	516	337	0	0
Solyc09g057715.1.1	519	340	0	0
Solyc05g015710.3.1	1126	947	172	83.6824
Solyc12g097070.2.1	1320	1141	16	6.46086
Solyc12g019340.1.1	183	17.7996	0	0
Solyc05g006260.1.1	183	17.7996	0	0
Solyc01g067380.3.1	1781	1602	463	133.16
Solyc12g042120.2.1	508	329	0	0
Solyc07g006800.1.1	1362	1183	0	0
Solyc09g009280.1.1	885	706	1	0.652606
Solyc06g005070.2.1	2155	1976	6	1.39901
Solyc11g066760.2.1	2304	2125	2	0.433638
Solyc06g071540.3.1	3375	3196	10	1.44161
Solyc09g065150.1.1	150	9.35544	0	0
Solyc10g081230.2.1	1185	1006	6.93553	3.17642
Solyc01g106390.3.1	2020	1841	186	46.5495
Solyc09g007080.3.1	5868	5689	129.366	10.4771
Solyc11g066500.2.1	3576	3397	148	20.0734
Solyc01g102637.1.1	282	103	0	0
Solyc03g060510.3.1	1738	1559	3	0.886607
Solyc11g066460.1.1	651	472	34	33.1889
Solyc06g082800.3.1	1406	1227	4	1.502
Solyc01g105290.3.1	1594	1415	14	4.55856
Solyc08g062965.1.1	528	349	0	0
Solyc03g058900.2.1	501	322	0	0
Solyc11g011542.1.1	477	298	0	0
Solyc03g007860.1.1	558	379	11	13.3724
Solyc06g048620.3.1	4542	4363	3	0.316805
Solyc03g006490.3.1	1155	976	225	106.216
Solyc11g017373.1.1	738	559	0	0
Solyc09g060100.3.1	5908	5729	10.6178	0.853909
Solyc03g006950.2.1	2238	2059	0	0
Solyc03g114300.3.1	2676	2497	2	0.369035
Solyc02g011755.1.1	321	142	0	0
Solyc11g010105.1.1	741	562	0	0
Solyc09g092080.3.1	862	683	26.6385	17.9699
Solyc05g055160.3.1	2243	2064	5176.77	1155.59
Solyc06g053780.3.1	2021	1842	104	26.0135
Solyc07g055920.3.1	1156	977	149	70.2664
Solyc02g062040.3.1	1448	1269	97	35.2181
Solyc05g046390.3.1	754	575	112	89.7441
Solyc09g042300.2.1	2512	2333	0	0
Solyc03g044600.2.1	1206	1027	1	0.448627
Solyc11g067270.1.1	1293	1114	0	0
Solyc09g083370.3.1	1089	910	0	0
Solyc09g018235.1.1	789	610	0	0
Solyc03g115845.1.1	300	121	0	0
Solyc07g065280.3.1	693	514	260	233.059
Solyc10g018885.1.1	357	178	9	23.2958
Solyc10g051050.2.1	2773	2594	1.0115	0.17966
Solyc03g007680.3.1	1191	1012	35	15.9347
Solyc03g115800.1.1	1281	1102	0	0
Solyc05g005910.3.1	1815	1636	1	0.281626
Solyc07g032300.1.1	213	36.0583	0	0
Solyc01g091860.3.1	3645	3466	20.2138	2.68704
Solyc12g098660.2.1	1485	1306	48	16.9338
Solyc04g057890.3.1	4289	4110	61.6415	6.91014
Solyc06g008960.3.1	4420	4241	46	4.99741
Solyc02g030520.1.1	69	3.93736	0	0
Solyc10g044967.1.1	720	541	0	0
Solyc07g026705.1.1	641	462	0	0
Solyc07g039384.1.1	453	274	0	0
Solyc08g005440.3.1	3192	3013	7	1.07042
Solyc01g005610.3.1	1068	889	0	0
Solyc04g050345.1.1	390	211	0	0
Solyc10g086290.2.1	1363	1184	0	0
Solyc12g035860.1.1	315	136	0	0
Solyc05g016473.1.1	3230	3051	0	0
Solyc02g088954.1.1	675	496	0	0
Solyc08g082330.3.1	484	305	0	0
Solyc05g026050.3.1	1505	1326	61	21.1954
Solyc10g050630.1.1	315	136	0	0
Solyc07g039540.1.1	246	67.0317	0	0
Solyc01g096185.1.1	435	256	2	3.59953
Solyc07g021740.2.1	811	632	0	0
Solyc02g062375.1.1	3217	3038	242.382	36.7593
Solyc12g009620.2.1	1820	1641	69	19.373
Solyc05g012170.2.1	783	604	0	0
Solyc01g103803.1.1	699	520	0	0
Solyc12g087900.2.1	1377	1198	0	0
Solyc09g090660.3.1	2092	1913	110.434	26.5976
Solyc02g081700.1.1	747	568	170	137.898
Solyc08g079580.1.1	447	268	0	0
Solyc04g057880.3.1	6172	5993	39.3585	3.02587
Solyc05g021090.3.1	1542	1363	3.2025	1.08255
Solyc06g082000.3.1	2271	2092	13	2.86311
Solyc11g045540.1.1	447	268	0	0
Solyc10g084360.1.1	165	12.1958	0	0
Solyc03g062745.1.1	441	262	0	0
Solyc04g050550.2.1	2358	2179	4	0.845782
Solyc05g024454.1.1	521	342	0	0
Solyc09g016957.1.1	339	160	0	0
Solyc09g060170.1.1	1035	856	0	0
Solyc05g055790.3.1	2662	2483	29	5.38117
Solyc01g096255.1.1	405	226	0	0
Solyc05g054170.3.1	4313	4134	404.84	45.12
Solyc01g005730.3.1	3708	3529	0	0
Solyc10g018355.1.1	780	601	0	0
Solyc08g076830.1.1	1026	847	16	8.70347
Solyc10g045040.1.1	225	46.6066	0	0
Solyc03g081203.1.1	183	17.7996	0	0
Solyc02g085700.2.1	2892	2713	709	120.407
Solyc12g008580.2.1	2991	2812	21	3.4408
Solyc08g014290.1.1	1188	1009	27	12.329
Solyc01g102970.3.1	2799	2620	55	9.67202
Solyc08g044540.1.1	225	46.6066	2	19.7715
Solyc06g060270.3.1	3396	3217	2	0.286441
Solyc06g072570.3.1	1211	1032	52	23.2156
Solyc01g109070.2.1	616	437	20	21.0865
Solyc05g041900.1.1	285	106	0	0
Solyc01g010050.3.1	1875	1696	115.636	31.4141
Solyc08g061450.2.1	1512	1333	2	0.691283
Solyc10g055740.2.1	1711	1532	6	1.80446
Solyc01g086900.3.1	3177	2998	15	2.30524
Solyc11g007120.2.1	1251	1072	40	17.1918
Solyc01g104448.1.1	516	337	0	0
Solyc01g060410.3.1	279	100	0	0
Solyc02g080470.3.1	3187	3008	84	12.8664
Solyc08g045760.1.1	261	82.002	0	0
Solyc11g008720.2.1	2785	2606	34	6.01119
Solyc05g051840.1.1	1134	955	118	56.9291
Solyc02g084550.3.1	1100	921	51	25.5133
Solyc04g017965.1.1	300	121	0	0
Solyc07g045250.1.1	213	36.0583	45	574.994
Solyc02g092420.3.1	2392	2213	9	1.87377
Solyc10g055650.2.1	3037	2858	267	43.0432
Solyc07g007290.1.1	1572	1393	1	0.330754
Solyc06g068930.2.1	1137	958	9	4.32845
Solyc05g009050.3.1	4077	3898	11	1.30019
Solyc04g054730.3.1	2506	2327	41	8.11789
Solyc03g034201.1.1	498	319	0	0
Solyc06g007165.1.1	2062	1883	0	0
Solyc03g013630.3.1	2749	2570	23	4.12335
Solyc03g112200.1.1	756	577	185	147.724
Solyc02g083630.3.1	2225	2046	4.36294	0.982493
Solyc02g092810.3.1	868	689	8	5.34966
Solyc10g082060.1.1	759	580	0	0
Solyc01g087570.2.1	548	369	5	6.24309
Solyc09g063140.3.1	2272	2093	138.233	30.4297
Solyc01g060210.3.1	456	277	0	0
Solyc02g069515.1.1	1210	1031	8	3.57509
Solyc02g070210.3.1	1637	1458	8	2.52807
Solyc09g008950.1.1	828	649	22	15.6183
Solyc03g116390.3.1	617	438	20	21.0384
Solyc06g071340.1.1	96	4.87155	0	0
Solyc11g017470.2.1	1385	1206	219	83.6667
Solyc02g030630.1.1	921	742	0	0
Solyc08g083175.1.1	396	217	0	0
Solyc08g048250.3.1	1857	1678	4	1.09831
Solyc12g032937.1.1	345	166	0	0
Solyc09g009190.3.1	2730	2551	40	7.22446
Solyc12g006870.2.1	1232	1053	45	19.6897
Solyc07g008350.3.1	1670	1491	27	8.34338
Solyc08g068640.3.1	5247	5068	2.3878	0.217079
Solyc02g021520.1.1	279	100	0	0
Solyc09g007250.3.1	1648	1469	236	74.0195
Solyc12g087870.2.1	1737	1558	1	0.295725
Solyc03g058213.1.1	309	130	0	0
Solyc02g079280.3.1	1274	1095	9	3.7869
Solyc08g008630.3.1	1303	1124	54	22.1352
Solyc06g005310.3.1	1358	1179	24.4439	9.55239
Solyc12g049120.2.1	1332	1153	0	0
Solyc09g072940.2.1	858	679	0	0
Solyc08g075540.3.1	2634	2455	1693	317.732
Solyc09g091510.3.1	1452	1273	511	184.947
Solyc04g016177.1.1	1251	1072	0	0
Solyc03g120050.3.1	1594	1415	17.6025	5.73157
Solyc05g018453.1.1	867	688	0	0
Solyc07g065320.3.1	4946	4767	27	2.6096
Solyc05g013560.3.1	448	269	3	5.13836
Solyc01g108380.2.1	1059	880	0	0
Solyc06g035943.1.1	780	601	0	0
Solyc08g006251.1.1	678	499	0	0
Solyc05g025810.3.1	1306	1127	19	7.76758
Solyc03g115350.2.1	507	328	0	0
Solyc12g011190.2.1	1418	1239	4	1.48746
Solyc11g071423.1.1	2259	2080	4.40389	0.975505
Solyc10g045555.1.1	393	214	0	0
Solyc08g080585.1.1	714	535	0	0
Solyc02g005115.1.1	550	371	0	0
Solyc02g086660.3.1	3546	3367	60.5198	8.28152
Solyc04g070987.1.1	535	356	0.421603	0.545644
Solyc03g096193.1.1	399	220	1	2.09427
Solyc10g074520.2.1	1668	1489	37	11.4489
Solyc02g065360.3.1	2862	2683	27	4.63659
Solyc01g020570.2.1	1065	886	0	0
Solyc02g076790.3.1	1037	858	23	12.3508
Solyc03g080115.1.1	945	766	0	0
Solyc03g005470.3.1	839	660	12	8.37709
Solyc05g047540.3.1	4664	4485	5.77389	0.593146
Solyc11g020471.1.1	882	703	0	0
Solyc05g005770.3.1	1621	1442	75	23.9636
Solyc03g044420.2.1	1271	1092	8	3.37538
Solyc06g072135.1.1	1409	1230	0	0
Solyc04g054760.3.1	876	697	8	5.28826
Solyc05g014177.1.1	448	269	0	0
Solyc03g111705.1.1	792	613	0	0
Solyc07g015850.1.1	507	328	0	0
Solyc03g063290.3.1	850	671	22.3878	15.3725
Solyc09g020190.3.1	2061	1882	99	24.2366
Solyc11g008340.2.1	3580	3401	109	14.7664
Solyc12g019777.1.1	477	298	0	0
Solyc09g082740.1.1	288	109	0	0
Solyc03g051820.1.1	411	232	0	0
Solyc01g108820.1.1	768	589	8	6.25793
Solyc09g008917.1.1	192	21.9418	0	0
Solyc11g072320.2.1	4765	4586	194.063	19.4969
Solyc03g112770.3.1	871	692	102	67.9125
Solyc04g054430.2.1	1054	875	4	2.10624
Solyc10g052660.2.1	600	421	308.164	337.253
Solyc04g083160.2.1	2894	2715	15	2.54552
Solyc02g088510.3.1	1452	1273	21	7.60058
Solyc02g086920.2.1	2778	2599	0	0
Solyc04g039830.2.1	636	457	4	4.03273
Solyc08g062387.1.1	405	226	0	0
Solyc03g117720.3.1	1465	1286	1	0.358274
Solyc04g074165.1.1	420	241	7	13.3825
Solyc07g063080.3.1	2851	2672	12	2.06919
Solyc11g062195.1.1	489	310	0	0
Solyc07g062020.2.1	849	670	0	0
Solyc04g050823.1.1	585	406	0	0
Solyc01g108080.3.1	384	205	0	0
Solyc08g066460.2.1	935	756	0	0
Solyc08g006000.3.1	1005	826	192	107.097
Solyc03g007825.1.1	885	706	15.0947	9.85091
Solyc03g031655.1.1	882	703	5.66371	3.71194
Solyc09g066400.2.1	1555	1376	0	0
Solyc01g091800.3.1	1494	1315	8	2.80298
Solyc06g054690.3.1	2403	2224	81	16.7805
Solyc12g056673.1.1	810	631	0	0
Solyc09g065250.2.1	962	783	0	0
Solyc04g049485.1.1	625	446	0	0
Solyc09g084460.3.1	645	466	7	6.92099
Solyc02g067925.1.1	7689	7510	68.228	4.1858
Solyc12g006750.1.1	252	73.0112	0	0
Solyc03g122240.3.1	3244	3065	34	5.11098
Solyc01g109550.2.1	978	799	0	0
Solyc06g007920.2.1	490	311	0	0
Solyc01g109780.3.1	2980	2801	47.0567	7.74041
Solyc06g008460.2.1	390	211	5.86004	12.796
Solyc06g011460.1.1	600	421	0	0
Solyc01g081630.3.1	2503	2324	27	5.35283
Solyc09g011040.1.1	1290	1111	1	0.414707
Solyc01g080080.3.1	1806	1627	60	16.991
Solyc10g081420.2.1	6066	5887	4.75422	0.372084
Solyc06g005780.1.1	357	178	0	0
Solyc01g094080.3.1	2132	1953	0.273163	0.0644429
Solyc06g069570.3.1	1494	1315	230.705	80.8328
Solyc01g104590.3.1	2202	2023	368	83.8123
Solyc02g067510.3.1	922	743	284	176.111
Solyc12g062920.2.1	195	23.5677	207	4046.77
Solyc12g007050.1.1	198	25.324	0	0
Solyc03g026413.1.1	183	17.7996	0	0
Solyc09g064220.2.1	438	259	0	0
Solyc12g038970.2.1	2016	1837	172	43.1395
Solyc07g032745.1.1	1125	946	2	0.97408
Solyc02g078430.3.1	795	616	1	0.747954
Solyc10g054040.2.1	1864	1685	5	1.36718
Solyc03g121770.2.1	2064	1885	0	0
Solyc09g072870.3.1	1463	1284	177	63.5132
Solyc03g063690.1.1	1791	1612	3	0.857456
Solyc11g067200.2.1	4337	4158	57	6.31606
Solyc09g055900.3.1	1694	1515	0	0
Solyc01g105230.3.1	7135	6956	297.514	19.7063
Solyc03g120475.1.1	919	740	4	2.49049
Solyc08g007950.3.1	3366	3187	42	6.07188
Solyc06g050185.1.1	204	29.2345	0	0
Solyc04g016060.1.1	846	667	3	2.07229
Solyc02g062170.3.1	1014	835	0	0
Solyc08g076500.3.1	207	31.3862	0	0
Solyc08g066190.2.1	2450	2271	4.08308	0.828375
Solyc09g007320.3.1	2220	2041	17.9811	4.0591
Solyc05g012550.3.1	1211	1032	0	0
Solyc06g073033.1.1	438	259	0	0
Solyc02g090135.1.1	2374	2195	0	0
Solyc06g051060.3.1	1647	1468	0	0
Solyc03g007500.3.1	2046	1867	31.9038	7.87324
Solyc07g042093.1.1	654	475	0	0
Solyc06g076130.3.1	5236	5057	39	3.55326
Solyc06g076910.2.1	6763	6584	1.45406	0.101754
Solyc12g013870.2.1	1226	1047	59	25.9634
Solyc02g081570.3.1	2085	1906	87.3455	21.1141
Solyc07g005740.1.1	1431	1252	1	0.368003
Solyc02g086850.2.1	2888	2709	0	0
Solyc11g011130.2.1	1870	1691	44	11.9885
Solyc03g118660.3.1	1672	1493	20	6.172
Solyc05g009890.1.1	1362	1183	3	1.1684
Solyc02g030220.1.1	1017	838	1	0.549809
Solyc02g069547.1.1	744	565	0	0
Solyc09g008940.3.1	1682	1503	27	8.27676
Solyc05g006323.1.1	1341	1162	71	28.1519
Solyc01g100590.3.1	1474	1295	146	51.9444
Solyc11g068810.2.1	709	530	65	56.5058
Solyc10g047480.1.1	1443	1264	0	0
Solyc01g086970.3.1	585	406	470	533.369
Solyc02g069730.3.1	1243	1064	0	0
Solyc09g055235.1.1	561	382	0	0
Solyc07g025120.1.1	234	55.1953	0	0
Solyc09g097865.1.1	3472	3293	3	0.419745
Solyc06g073100.3.1	1203	1024	0	0
Solyc10g080045.1.1	1790	1611	3	0.857989
Solyc06g060970.2.1	6163	5984	12.891	0.992546
Solyc06g066470.3.1	240	61.0822	0	0
Solyc03g025340.1.1	1050	871	264	139.65
Solyc02g091570.1.1	1125	946	1	0.48704
Solyc03g118120.3.1	830	651	5	3.53871
Solyc12g013480.2.1	197	24.7239	0	0
Solyc02g068620.1.1	375	196	0	0
Solyc03g082975.1.1	456	277	43.3785	72.1524
Solyc12g089293.1.1	768	589	0	0
Solyc12g096130.2.1	84	4.40283	0	0
Solyc01g080530.3.1	1352	1173	52	20.425
Solyc05g014980.3.1	1193	1014	64	29.0802
Solyc04g024340.3.1	972	793	56	32.5365
Solyc03g081290.1.1	297	118	0	0
Solyc02g069230.3.1	4256	4077	157	17.7425
Solyc12g099420.2.1	2427	2248	21	4.30406
Solyc02g030185.1.1	1050	871	5	2.64489
Solyc11g012840.2.1	1311	1132	57.5462	23.4221
Solyc09g098470.2.1	2529	2350	0	0
Solyc08g006290.2.1	798	619	891.191	663.34
Solyc03g005730.3.1	1807	1628	157	44.4325
Solyc02g083130.3.1	1482	1303	6	2.1216
Solyc03g025860.3.1	1991	1812	5.14317	1.30776
Solyc04g005030.3.1	2062	1883	117	28.628
Solyc01g073940.3.1	2300	2121	89	19.3333
Solyc08g062700.3.1	2066	1887	103	25.149
Solyc06g084170.3.1	406	227	2	4.05938
Solyc11g050810.1.1	720	541	0	0
Solyc03g083385.1.1	372	193	0	0
Solyc09g066495.1.1	479	300	15.1978	23.3407
Solyc06g008150.3.1	2569	2390	34	6.55446
Solyc09g075560.1.1	1104	925	14	6.97336
Solyc01g103945.1.1	303	124	0	0
Solyc05g053715.1.1	243	64.0516	0	0
Solyc01g067360.3.1	1402	1223	69	25.9943
Solyc08g041660.1.1	192	21.9418	0	0
Solyc07g065970.2.1	828	649	30	21.2977
Solyc06g072550.3.1	925	746	2	1.23523
Solyc12g015750.1.1	468	289	0	0
Solyc06g043034.1.1	1068	889	0	0
Solyc01g109710.3.1	1132	953	342	165.344
Solyc04g081165.1.1	215	37.7159	0	0
Solyc07g041440.2.1	333	154	0	0
